symbol,direction,entry_time,entry_price,exit_price,net_profit,result,exit_time,rsi_entry,score,h4_trend,allowed_direction,layers
BTCUSDm,BUY,2026-04-14 02:55:00,74363.2,74339.48142857144,-0.716,SL,2026-04-14 03:00:00,48.06,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-14 03:10:00,74384.16,74338.40142857142,-1.3760000000000001,SL,2026-04-14 03:15:00,49.6,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-14 04:50:00,74414.78,74338.87857142858,-2.2859999999999996,SL,2026-04-14 05:05:00,47.9,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-14 04:55:00,74418.56,74340.42142857143,-2.3459999999999996,SL,2026-04-14 05:05:00,48.18,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-14 05:15:00,74380.85,74440.30857142856,1.774,TP,2026-04-14 05:20:00,45.52,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-14 05:20:00,74370.14,74341.28285714287,-0.876,SL,2026-04-14 05:25:00,44.26,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-14 04:40:00,74416.82,74320.04071428571,-2.9059999999999997,SL,2026-04-14 05:35:00,48.08,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-14 06:05:00,74365.9,74343.42357142858,-0.676,SL,2026-04-14 06:10:00,49.97,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-15 02:15:00,74557.04,74510.655,-1.396,SL,2026-04-15 02:20:00,49.24,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-16 02:05:00,74607.01,74780.5057142857,5.194,TP,2026-04-16 02:25:00,44.31,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-16 02:15:00,74646.21,74816.52714285716,5.104,TP,2026-04-16 02:25:00,47.04,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-16 02:10:00,74687.74,75005.75000000001,9.533999999999999,TP,2026-04-16 02:30:00,49.52,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-16 06:30:00,75006.88,74922.48857142858,-2.5359999999999996,SL,2026-04-16 06:40:00,48.67,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-16 06:50:00,75004.86,74917.88142857143,-2.6159999999999997,SL,2026-04-16 07:10:00,48.66,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-16 07:20:00,74912.91,74912.00785714286,-0.036,SL,2026-04-16 07:25:00,41.5,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-16 05:05:00,74935.21,74812.69357142858,-3.686,SL,2026-04-16 07:45:00,49.52,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-16 05:10:00,74930.43,74812.88857142859,-3.5359999999999996,SL,2026-04-16 07:45:00,49.23,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-16 08:55:00,74686.36,74679.57785714285,-0.20600000000000002,SL,2026-04-16 09:00:00,41.16,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-16 09:10:00,74756.8,74640.28071428572,-3.506,SL,2026-04-16 09:45:00,48.48,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-16 09:30:00,74782.88,74654.00214285715,-3.876,SL,2026-04-16 09:45:00,49.74,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-16 09:40:00,74718.79,74656.22857142858,-1.886,SL,2026-04-16 09:45:00,44.31,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-17 02:00:00,74808.22,74779.17357142858,-0.876,SL,2026-04-17 02:05:00,46.38,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-17 02:35:00,74729.2,74696.7692857143,-0.976,SL,2026-04-17 02:40:00,46.32,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-17 02:55:00,74722.65,74683.80785714286,-1.176,SL,2026-04-17 03:00:00,47.25,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-17 03:15:00,74711.53,74607.45642857143,-3.126,SL,2026-04-17 04:00:00,47.73,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-17 03:20:00,74734.02,74613.71571428572,-3.6159999999999997,SL,2026-04-17 04:00:00,49.42,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-17 03:10:00,74709.3,74583.10071428571,-3.796,SL,2026-04-17 05:10:00,47.54,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-17 06:05:00,74678.19,74816.16000000003,4.1339999999999995,TP,2026-04-17 06:15:00,46.74,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-17 06:00:00,74702.9,74860.84285714285,4.734,TP,2026-04-17 06:40:00,49.0,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-18 02:00:00,77189.66,77338.10857142857,4.444,TP,2026-04-18 02:15:00,46.14,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-18 03:15:00,77269.79,77244.08285714286,-0.776,SL,2026-04-18 03:20:00,47.37,6,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-18 03:10:00,77285.26,77233.59142857142,-1.556,SL,2026-04-18 03:25:00,49.06,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-18 04:35:00,77076.35,77075.57571428572,-0.026000000000000002,SL,2026-04-18 04:40:00,42.5,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-18 04:50:00,77125.83,77276.8685714286,4.524,TP,2026-04-18 05:10:00,49.1,5,UPTREND,BUY_ONLY,1
BTCUSDm,SELL,2026-04-19 03:35:00,75598.63,75671.61857142857,-2.1959999999999997,SL,2026-04-19 03:50:00,51.38,7,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-19 03:40:00,75633.85,75664.03285714285,-0.916,SL,2026-04-19 03:50:00,54.29,7,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-19 03:45:00,75652.96,75655.035,-0.066,SL,2026-04-19 03:50:00,55.9,7,DOWNTREND,BOTH,3
BTCUSDm,SELL,2026-04-19 04:00:00,75621.86,75634.59857142858,-0.386,SL,2026-04-19 04:05:00,52.38,7,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-19 04:45:00,75650.64,75662.05071428572,-0.34600000000000003,SL,2026-04-19 04:50:00,51.79,7,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-19 05:35:00,75663.3,75622.84428571428,1.204,TP,2026-04-19 05:45:00,53.76,7,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-19 05:45:00,75629.87,75567.41714285713,1.864,TP,2026-04-19 05:55:00,50.16,7,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-19 10:45:00,75154.14,75181.46857142857,-0.826,SL,2026-04-19 10:50:00,51.92,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 02:10:00,74424.15,74562.41785714286,-4.156000000000001,SL,2026-04-20 03:20:00,50.81,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 02:20:00,74467.38,74571.64714285714,-3.1359999999999997,SL,2026-04-20 03:20:00,53.02,5,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-20 02:25:00,74480.33,74587.33357142856,-3.2159999999999997,SL,2026-04-20 03:20:00,53.65,5,DOWNTREND,BOTH,3
BTCUSDm,SELL,2026-04-20 03:30:00,74544.81,74604.43357142857,-1.796,SL,2026-04-20 03:40:00,56.01,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 03:35:00,74557.45,74599.01642857143,-1.256,SL,2026-04-20 03:40:00,57.04,5,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-20 04:00:00,74586.16,74587.48142857142,-0.046,SL,2026-04-20 04:05:00,55.77,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 04:30:00,74553.87,74510.7071428571,1.284,TP,2026-04-20 04:35:00,53.2,5,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-20 04:25:00,74530.65,74604.65857142858,-2.226,SL,2026-04-20 04:45:00,50.96,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 04:55:00,74585.07,74525.06714285715,1.794,TP,2026-04-20 05:00:00,55.05,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 06:00:00,74404.85,74344.18285714288,1.814,TP,2026-04-20 06:10:00,51.94,6,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 06:05:00,74396.12,74311.01571428572,2.544,TP,2026-04-20 06:10:00,51.48,6,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-20 06:15:00,74433.88,74425.00714285715,0.264,TP,2026-04-20 06:20:00,54.01,6,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 06:20:00,74383.39,74432.76857142856,-1.486,SL,2026-04-20 06:30:00,50.3,6,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 07:45:00,74885.85,74875.03285714288,0.314,TP,2026-04-20 07:50:00,55.01,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 07:55:00,74859.46,74827.52571428574,0.954,TP,2026-04-20 08:00:00,53.51,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-20 09:10:00,75066.1,75104.01714285715,-1.146,SL,2026-04-20 09:15:00,60.39,6,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-04-21 04:15:00,75623.42,75758.02285714286,4.034,TP,2026-04-21 04:45:00,43.26,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-21 04:10:00,75634.1,75788.03142857144,4.614,TP,2026-04-21 04:50:00,43.96,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-21 04:05:00,75666.32,75920.66142857145,7.624,TP,2026-04-21 05:05:00,46.22,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-21 06:00:00,75782.76,75797.41714285711,0.434,TP,2026-04-21 06:05:00,47.14,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-21 06:05:00,75789.35,75786.18214285714,-0.10600000000000001,SL,2026-04-21 06:10:00,47.76,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-22 08:30:00,77979.07,78162.3842857143,5.494,TP,2026-04-22 09:25:00,48.97,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-22 08:35:00,77976.3,78151.35714285714,5.244,TP,2026-04-22 09:25:00,48.8,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-22 08:25:00,77975.8,78186.46571428572,6.314,TP,2026-04-22 09:40:00,48.74,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-22 10:00:00,77980.06,78052.52428571426,2.164,TP,2026-04-22 10:15:00,45.17,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-22 09:50:00,78007.76,78137.17999999998,3.874,TP,2026-04-22 10:30:00,47.32,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-22 09:55:00,78004.48,78124.49428571427,3.5940000000000003,TP,2026-04-22 10:30:00,47.11,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-22 10:15:00,78024.97,78210.05571428573,5.544,TP,2026-04-22 11:00:00,49.5,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-23 05:25:00,77913.16,77813.425,-2.996,SL,2026-04-23 05:30:00,49.19,7,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-23 05:40:00,77889.71,78045.22428571431,4.664,TP,2026-04-23 05:50:00,48.5,7,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-23 07:40:00,78122.06,78100.80285714286,-0.646,SL,2026-04-23 07:45:00,48.32,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-23 07:55:00,78074.17,78072.50214285713,-0.056,SL,2026-04-23 08:00:00,45.49,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-23 08:20:00,78014.36,77975.86571428571,-1.156,SL,2026-04-23 08:30:00,42.35,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-23 08:25:00,78002.0,77957.02357142857,-1.356,SL,2026-04-23 08:30:00,42.11,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-24 02:25:00,78278.77,78326.88428571432,1.434,TP,2026-04-24 02:30:00,49.7,7,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-24 02:20:00,78278.27,78351.09000000004,2.1740000000000004,TP,2026-04-24 02:35:00,49.71,7,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-24 05:20:00,77597.25,77692.39285714284,2.8440000000000003,TP,2026-04-24 05:30:00,38.57,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-24 06:55:00,77803.31,77795.23357142857,-0.246,SL,2026-04-24 07:00:00,47.26,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-24 08:40:00,77763.59,77852.77571428567,2.6740000000000004,TP,2026-04-24 08:45:00,49.06,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-25 04:35:00,77622.69,77619.65214285714,-0.096,SL,2026-04-25 04:40:00,46.56,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-26 02:00:00,77505.88,77598.97142857144,2.7840000000000003,TP,2026-04-26 02:15:00,45.36,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-26 02:10:00,77577.47,77507.64714285714,2.084,TP,2026-04-26 02:45:00,54.59,5,DOWNTREND,BOTH,3
BTCUSDm,BUY,2026-04-26 02:05:00,77532.12,77467.42357142858,-1.946,SL,2026-04-26 03:25:00,49.01,5,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-26 02:15:00,77566.24,77465.17142857144,3.024,TP,2026-04-26 03:25:00,52.99,5,DOWNTREND,BOTH,3
BTCUSDm,BUY,2026-04-26 02:45:00,77510.31,77467.21071428571,-1.296,SL,2026-04-26 03:25:00,43.92,5,DOWNTREND,BOTH,3
BTCUSDm,BUY,2026-04-26 10:45:00,77994.98,78083.1014285714,2.6340000000000003,TP,2026-04-26 11:10:00,44.55,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-26 10:40:00,78001.42,78108.12571428569,3.1940000000000004,TP,2026-04-26 11:20:00,45.75,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-26 10:35:00,78015.36,78142.47571428573,3.8040000000000003,TP,2026-04-26 11:25:00,48.33,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-27 03:55:00,79117.61,79078.36642857142,-1.186,SL,2026-04-27 04:00:00,47.72,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-27 04:35:00,79110.34,79070.48071428572,-1.206,SL,2026-04-27 04:45:00,49.25,5,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-27 04:25:00,79137.58,78909.37000000001,6.843999999999999,TP,2026-04-27 04:55:00,51.0,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-04-27 08:05:00,77625.35,77667.62571428574,1.264,TP,2026-04-27 08:15:00,38.05,6,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-04-27 08:25:00,77588.96,77771.20285714288,5.4639999999999995,TP,2026-04-27 08:50:00,36.9,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-27 09:20:00,77706.84,77871.9,4.944,TP,2026-04-27 09:30:00,46.49,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-27 10:10:00,77815.96,77713.73785714284,-3.0759999999999996,SL,2026-04-27 12:25:00,49.65,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-27 10:20:00,77800.62,77723.96785714285,-2.3059999999999996,SL,2026-04-27 12:25:00,48.49,5,UPTREND,BUY_ONLY,2
BTCUSDm,SELL,2026-04-28 04:10:00,76880.01,76882.67642857143,-0.08600000000000001,SL,2026-04-28 04:15:00,50.4,6,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-28 04:50:00,76898.38,76903.29285714285,-0.156,SL,2026-04-28 04:55:00,53.37,6,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-28 05:10:00,76954.59,76956.04714285715,-0.046,SL,2026-04-28 05:15:00,56.49,6,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-28 05:50:00,76937.54,76954.79785714287,-0.526,SL,2026-04-28 05:55:00,52.63,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-28 06:15:00,76961.49,76913.28714285717,1.444,TP,2026-04-28 06:20:00,53.26,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-28 09:10:00,76822.13,76799.98285714287,0.654,TP,2026-04-28 09:15:00,50.27,7,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-28 09:15:00,76831.55,76763.06142857143,2.044,TP,2026-04-28 09:20:00,50.99,7,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-04-29 02:40:00,76411.74,76490.43000000001,2.354,TP,2026-04-29 02:50:00,49.23,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-29 07:10:00,77077.93,77076.86214285715,-0.036,SL,2026-04-29 07:15:00,49.45,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-29 08:00:00,77014.45,77004.38857142857,-0.306,SL,2026-04-29 08:05:00,43.13,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-29 08:30:00,76977.17,77066.69285714284,2.684,TP,2026-04-29 09:15:00,41.12,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-29 08:35:00,77009.35,77170.63857142857,4.834,TP,2026-04-29 09:30:00,45.08,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-29 08:40:00,77050.67,77264.69285714284,6.414,TP,2026-04-29 09:35:00,49.75,5,UPTREND,BUY_ONLY,3
BTCUSDm,SELL,2026-04-30 02:20:00,76215.53,76169.4142857143,1.3739999999999999,TP,2026-04-30 02:25:00,54.08,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-30 09:15:00,76037.39,76075.28,-1.146,SL,2026-04-30 09:25:00,55.65,6,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-30 09:20:00,76034.22,76123.5,-2.686,SL,2026-04-30 09:25:00,55.09,6,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-30 09:35:00,76210.18,76191.28857142854,0.564,TP,2026-04-30 09:40:00,69.96,10,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-30 09:45:00,76128.61,75881.96714285716,7.394,TP,2026-04-30 11:40:00,57.11,6,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-30 09:50:00,76119.45,75842.99714285713,8.283999999999999,TP,2026-04-30 11:45:00,56.36,6,DOWNTREND,BOTH,3
BTCUSDm,SELL,2026-04-30 09:40:00,76044.41,76239.94857142857,-5.876,SL,2026-04-30 12:20:00,50.75,6,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-05-01 02:50:00,76540.04,76521.74214285715,-0.556,SL,2026-05-01 02:55:00,48.94,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-01 06:35:00,77033.7,76995.08214285715,-1.166,SL,2026-05-01 06:40:00,45.06,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-01 06:50:00,76974.37,77027.0857142857,1.574,TP,2026-05-01 06:55:00,40.64,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-01 06:55:00,76956.51,76933.335,-0.706,SL,2026-05-01 07:00:00,38.97,7,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-01 07:10:00,77008.67,77213.74285714286,6.144,TP,2026-05-01 08:10:00,46.66,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-01 07:15:00,77020.07,77260.93285714288,7.224,TP,2026-05-01 08:15:00,47.91,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-01 07:20:00,77014.36,77249.26714285715,7.044,TP,2026-05-01 08:15:00,47.39,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-05-01 10:35:00,77231.56,77287.36857142858,1.664,TP,2026-05-01 10:55:00,48.13,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-01 10:40:00,77229.74,77276.59857142858,1.404,TP,2026-05-01 10:55:00,47.95,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-01 10:50:00,77251.75,77330.27285714287,2.354,TP,2026-05-01 11:15:00,49.92,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-05-02 02:05:00,78284.94,78332.46285714285,1.424,TP,2026-05-02 02:15:00,48.52,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-02 02:10:00,78278.33,78314.67285714285,1.084,TP,2026-05-02 02:15:00,47.78,6,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-02 02:30:00,78274.03,78285.78285714283,0.344,TP,2026-05-02 02:35:00,47.33,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-02 05:50:00,78190.84,78178.6142857143,-0.376,SL,2026-05-02 05:55:00,47.87,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-02 06:20:00,78153.21,78244.43714285716,2.7340000000000004,TP,2026-05-02 06:45:00,43.42,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-05-02 07:40:00,78233.19,78214.15857142858,-0.576,SL,2026-05-02 07:45:00,46.94,6,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-05-02 06:10:00,78185.94,78379.48857142858,5.803999999999999,TP,2026-05-02 09:35:00,47.35,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-02 06:15:00,78189.94,78379.63428571427,5.684,TP,2026-05-02 09:35:00,47.9,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-02 10:10:00,78278.1,78274.75428571428,-0.10600000000000001,SL,2026-05-02 10:15:00,46.8,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-04 07:00:00,79862.4,79820.83571428571,-1.256,SL,2026-05-04 07:10:00,45.43,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-04 07:05:00,79851.76,79758.78214285715,-2.796,SL,2026-05-04 07:30:00,44.83,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-04 07:20:00,79830.28,79757.83714285714,-2.1759999999999997,SL,2026-05-04 07:30:00,43.71,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-04 07:25:00,79838.09,79769.71285714285,-2.0559999999999996,SL,2026-05-04 07:30:00,44.41,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-05-04 07:40:00,79845.55,79733.54285714285,-3.3659999999999997,SL,2026-05-04 07:50:00,47.69,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-04 07:45:00,79831.15,79732.92142857143,-2.956,SL,2026-05-04 07:50:00,46.77,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-04 08:05:00,79711.44,79650.71642857142,-1.826,SL,2026-05-04 08:20:00,42.09,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-04 08:10:00,79779.53,79661.58071428571,-3.546,SL,2026-05-04 08:20:00,47.0,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-04 08:15:00,79766.97,79665.41642857142,-3.0559999999999996,SL,2026-05-04 08:20:00,46.25,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-05-04 08:30:00,79682.93,79641.94142857142,-1.236,SL,2026-05-04 08:50:00,42.16,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-04 08:35:00,79707.29,79638.63285714285,-2.066,SL,2026-05-04 08:50:00,44.14,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-04 08:40:00,79705.45,79631.615,-2.226,SL,2026-05-04 08:50:00,44.06,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-05-05 07:45:00,80951.07,80867.82857142857,-2.506,SL,2026-05-05 07:55:00,49.94,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-05 07:50:00,80875.2,80871.14785714286,-0.126,SL,2026-05-05 07:55:00,44.91,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-05 10:05:00,80670.89,80719.77571428572,1.464,TP,2026-05-05 10:20:00,46.19,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-05 10:50:00,80723.57,80929.00285714288,6.154,TP,2026-05-05 11:10:00,49.37,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-06 04:25:00,81425.66,81400.37285714285,-0.766,SL,2026-05-06 04:30:00,48.58,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-06 06:15:00,81261.11,81339.12714285716,2.334,TP,2026-05-06 06:25:00,46.85,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-06 07:40:00,81400.09,81343.21642857142,-1.716,SL,2026-05-06 07:50:00,48.84,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-06 07:45:00,81413.0,81351.27785714285,-1.856,SL,2026-05-06 07:50:00,49.88,6,UPTREND,BUY_ONLY,2
BTCUSDm,SELL,2026-05-08 05:00:00,79659.96,79660.18999999999,-0.016,SL,2026-05-08 05:05:00,53.11,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-05-08 05:30:00,79678.57,79731.84,-1.606,SL,2026-05-08 05:40:00,55.83,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-05-08 05:35:00,79709.14,79727.13857142857,-0.546,SL,2026-05-08 05:40:00,58.7,5,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-05-08 05:50:00,79666.22,79549.97571428571,3.4840000000000004,TP,2026-05-08 06:00:00,52.46,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-05-08 10:05:00,79790.28,79857.81714285712,2.024,TP,2026-05-08 10:15:00,47.96,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-05-08 10:10:00,79793.24,79863.30714285716,2.0940000000000003,TP,2026-05-08 10:15:00,48.12,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-05-09 10:30:00,80249.25,80327.48285714287,2.3440000000000003,TP,2026-05-09 10:40:00,48.55,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-05-09 10:45:00,80252.82,80392.13571428575,4.1739999999999995,TP,2026-05-09 12:25:00,48.32,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-05-09 10:55:00,80256.86,80397.67714285715,4.2139999999999995,TP,2026-05-09 12:25:00,48.76,5,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-05-10 02:00:00,80628.88,80586.11071428572,-1.286,SL,2026-05-10 02:05:00,47.05,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-05-10 02:15:00,80627.98,80692.25857142855,1.924,TP,2026-05-10 02:25:00,47.66,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-05-10 02:20:00,80683.86,80702.11285714286,-0.556,SL,2026-05-10 02:25:00,56.31,5,DOWNTREND,BOTH,2
